season,product_a,commodity_a,product_b,commodity_b,co_basket_count,seasonal_support,confidence_a_to_b,seasonal_lift
Winter,923746,EGGS,1004906,POTATOES,45,0.0010407511910819186,0.00926497838171711,4.546263031001162
Winter,1029743,FLUID MILK PRODUCTS,1122358,REFRGRATD JUICES/DRNKS,47,0.0010870067995744485,0.003257103257103257,4.541367880340245
Winter,1026118,TOMATOES,1082185,TROPICAL FRUIT,157,0.003631065266663583,0.07632474477394263,4.531523597051403
Winter,854852,TOMATOES,995242,FLUID MILK PRODUCTS,132,0.0030528701605069615,0.032101167315175094,4.525102692210456
Winter,1029743,FLUID MILK PRODUCTS,9527290,BAG SNACKS,49,0.0011332624080669781,0.0033957033957033957,4.517302549370028
Winter,860776,VEGETABLES - ALL OTHERS,1098066,BAKED BREAD/BUNS/ROLLS,63,0.0014570516675146861,0.012846655791190865,4.506443829769703
Winter,840361,EGGS,1004906,POTATOES,49,0.0011332624080669781,0.009179467965530161,4.504303640718785
Winter,826249,BAKED BREAD/BUNS/ROLLS,951590,BAKED BREAD/BUNS/ROLLS,86,0.001988991165178778,0.015622161671207993,4.499752786231288
Winter,985999,CHICKEN,1082185,TROPICAL FRUIT,82,0.0018964799481937184,0.07578558225508318,4.499512645896655
Winter,845705,REFRGRATD DOUGH PRODUCTS,1082185,TROPICAL FRUIT,44,0.0010176233868356538,0.0757314974182444,4.496301541619746
Winter,1082185,TROPICAL FRUIT,1138443,DELI MEATS,66,0.0015264350802534808,0.002216401370139029,4.493723387066065
Winter,866211,GRAPES,951590,BAKED BREAD/BUNS/ROLLS,57,0.001318284842037097,0.015544041450777202,4.477251311279052
Winter,961554,CARROTS,1082185,TROPICAL FRUIT,362,0.008372265137147878,0.07532251352476071,4.472019506093463
Winter,847982,SALAD MIX,1133018,FLUID MILK PRODUCTS,46,0.0010638789953281835,0.018488745980707395,4.468559405945887
Winter,999971,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,55,0.0012720292335445672,0.024819494584837544,4.465710693744379
Winter,1070820,FLUID MILK PRODUCTS,1082185,TROPICAL FRUIT,333,0.007701558814006198,0.075,4.452871356274555
Winter,866211,GRAPES,904360,VEGETABLES SALAD,45,0.0010407511910819186,0.012271611671666212,4.452250620815691
Winter,849843,BAKED BREAD/BUNS/ROLLS,883404,BAKED BREAD/BUNS/ROLLS,80,0.0018502243397011888,0.01733102253032929,4.438107472661089
Winter,1096036,CHEESE,1106523,FLUID MILK PRODUCTS,77,0.0017808409269623941,0.024655779699007365,4.436253876488172
Winter,970202,ONIONS,1082185,TROPICAL FRUIT,56,0.0012951570377908322,0.07456724367509987,4.427177913029296
Winter,859075,CHEESE,995785,PEPPERS-ALL,45,0.0010407511910819186,0.012916188289322618,4.413492102185297
Winter,854852,TOMATOES,1133018,FLUID MILK PRODUCTS,75,0.0017345853184698645,0.018239299610894943,4.408270518680757
Winter,938700,VEGETABLES - SHELF STABLE,1029743,FLUID MILK PRODUCTS,78,0.0018039687312086591,0.035977859778597784,4.408018458400443
Winter,883003,DELI MEATS,1082185,TROPICAL FRUIT,74,0.0017114575142235997,0.07422266800401203,4.406719897884549
Winter,1058997,FLUID MILK PRODUCTS,1082185,TROPICAL FRUIT,303,0.007007724686618253,0.073974609375,4.391992255700489
Winter,1006184,SALAD MIX,1082185,TROPICAL FRUIT,129,0.002983486747768167,0.07388316151202749,4.386562848105518
Winter,903325,BROCCOLI/CAULIFLOWER,1082185,TROPICAL FRUIT,206,0.004764327674730561,0.07383512544802867,4.383710869259538
Winter,981760,EGGS,1098066,BAKED BREAD/BUNS/ROLLS,114,0.002636569684074194,0.012491781722550954,4.381958509779717
Winter,929668,DINNER MXS:DRY,1082185,TROPICAL FRUIT,112,0.0025903140755816644,0.07378129117259552,4.38051464121871
Winter,826249,BAKED BREAD/BUNS/ROLLS,866211,GRAPES,50,0.001156390212313243,0.009082652134423252,4.3790124685104175
Winter,883404,BAKED BREAD/BUNS/ROLLS,5568378,BAG SNACKS,46,0.0010638789953281835,0.006662804171494786,4.375789321670528
Winter,859075,CHEESE,995242,FLUID MILK PRODUCTS,108,0.0024978028585966048,0.030998851894374284,4.369716116097604
Winter,1082185,TROPICAL FRUIT,1101010,DELI MEATS,129,0.002983486747768167,0.004332057223453556,4.36406765401267
Winter,847982,SALAD MIX,995242,FLUID MILK PRODUCTS,77,0.0017808409269623941,0.03094855305466238,4.362625800260777
Winter,1004906,POTATOES,1133018,FLUID MILK PRODUCTS,65,0.001503307276007216,0.01804052178739939,4.360227751810501
Winter,833025,MILK BY-PRODUCTS,883404,BAKED BREAD/BUNS/ROLLS,46,0.0010638789953281835,0.01699298115995567,4.351542243789089
Winter,1068719,SUGARS/SWEETNERS,1133018,FLUID MILK PRODUCTS,56,0.0012951570377908322,0.017965992941931345,4.342214817143216
Winter,951590,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,148,0.0034229150284471994,0.024112088628217662,4.338428877650276
Winter,923746,EGGS,1106523,FLUID MILK PRODUCTS,117,0.0027059530968129887,0.024088943792464484,4.334264484206461
Winter,883404,BAKED BREAD/BUNS/ROLLS,994928,EGGS,55,0.0012720292335445672,0.007966396292004635,4.330976034591011
Winter,1058997,FLUID MILK PRODUCTS,5978656, ,49,0.0011332624080669781,0.011962890625,4.327810176066366
Winter,965842,TOMATOES,1082185,TROPICAL FRUIT,51,0.001179518016559508,0.07275320970042796,4.319475780694291
Winter,860776,VEGETABLES - ALL OTHERS,1058997,FLUID MILK PRODUCTS,49,0.0011332624080669781,0.00999184339314845,4.3128075714592855
Winter,1028816,TROPICAL FRUIT,1082185,TROPICAL FRUIT,112,0.0025903140755816644,0.07263294422827497,4.3123354250129715
Winter,995242,FLUID MILK PRODUCTS,1065593,BATH TISSUES,98,0.0022665248161339562,0.007813745814064743,4.310281715350543
Winter,916122,CHICKEN,951590,BAKED BREAD/BUNS/ROLLS,66,0.0015264350802534808,0.014949037372593432,4.305868418503025
Winter,923746,EGGS,1044078,BEEF,48,0.0011101346038207133,0.009882643607164917,4.305618058339987
Winter,866211,GRAPES,1098066,BAKED BREAD/BUNS/ROLLS,45,0.0010407511910819186,0.012271611671666212,4.304725649848186
Winter,965766,CHEESE,981760,EGGS,48,0.0011101346038207133,0.022170900692840646,4.295139591936749
Winter,998444,APPLES,1082185,TROPICAL FRUIT,49,0.0011332624080669781,0.07227138643067847,4.290869153538902
Winter,1082185,TROPICAL FRUIT,1116821,MUSHROOMS,73,0.0016883297099773347,0.0024514742427295317,4.286971434329608
Winter,826249,BAKED BREAD/BUNS/ROLLS,995785,PEPPERS-ALL,69,0.0015958184929922754,0.012534059945504087,4.2829179428678446
Winter,859075,CHEESE,981760,EGGS,77,0.0017808409269623941,0.022101033295063147,4.281604272351079
Winter,1082185,TROPICAL FRUIT,1137775,CHEESES,74,0.0017114575142235997,0.002485056081671032,4.2738324301467845
Winter,999104,REFRGRATD JUICES/DRNKS,1082185,TROPICAL FRUIT,70,0.0016189462972385402,0.07172131147540983,4.258210313377307
Winter,1044078,BEEF,1106523,FLUID MILK PRODUCTS,96,0.0022202692076414266,0.02365697387875801,4.256541198729353
Winter,1082185,TROPICAL FRUIT,5585510,TOMATOES,106,0.002451547250104075,0.0035596749277990464,4.218090829000026
Winter,1082185,TROPICAL FRUIT,1087102,DELI MEATS,64,0.001480179471760951,0.002149237692256028,4.212620351834021
Winter,908318,POTATOES,1082185,TROPICAL FRUIT,83,0.0019196077524399834,0.07081911262798635,4.204645307972561
Winter,970030,PEPPERS-ALL,1082185,TROPICAL FRUIT,80,0.0018502243397011888,0.0706090026478376,4.192170738475604
Winter,923746,EGGS,1098066,BAKED BREAD/BUNS/ROLLS,58,0.0013414126462833618,0.01194152769199094,4.188936378485171
Winter,1106523,FLUID MILK PRODUCTS,8090521,SOFT DRINKS,59,0.0013645404505296267,0.006004477915733768,4.18766275017332
Winter,1004906,POTATOES,1082185,TROPICAL FRUIT,254,0.0058744622785512745,0.07049680821537607,4.1855095734803855
Winter,1042697,COUPON/MISC ITEMS,1082185,TROPICAL FRUIT,49,0.0011332624080669781,0.07040229885057471,4.17989839956807
Winter,990797,CRACKERS/MISC BKD FD,1082185,TROPICAL FRUIT,84,0.0019427355566862482,0.07017543859649122,4.166429339204262
Winter,828867,PAPER HOUSEWARES,1082185,TROPICAL FRUIT,51,0.001179518016559508,0.07015130674002751,4.16499659183865
Winter,944836,BEEF,1082185,TROPICAL FRUIT,51,0.001179518016559508,0.06995884773662552,4.153569989391904
Winter,1024306,MELONS,1029743,FLUID MILK PRODUCTS,88,0.0020352467736713077,0.03389830508474576,4.153230776971821
Winter,822407,MEAT - SHELF STABLE,1082185,TROPICAL FRUIT,74,0.0017114575142235997,0.06994328922495274,4.152646255378918
Winter,995242,FLUID MILK PRODUCTS,1096036,CHEESE,92,0.002127757990656367,0.0073353532132036355,4.152632106060567
Winter,995242,FLUID MILK PRODUCTS,1004906,POTATOES,106,0.002451547250104075,0.008451602615212885,4.147144973168731
Winter,1012587,MEAT - MISC,1082185,TROPICAL FRUIT,56,0.0012951570377908322,0.06982543640897755,4.145649142998755
Winter,961554,CARROTS,1070820,FLUID MILK PRODUCTS,50,0.001156390212313243,0.010403662089055347,4.142644618624358
Winter,973861,VEGETABLES - SHELF STABLE,1082185,TROPICAL FRUIT,57,0.001318284842037097,0.06976744186046512,4.142205912813541
Winter,870780,YOGURT,1082185,TROPICAL FRUIT,44,0.0010176233868356538,0.06973058637083994,4.140017742759228
Winter,904360,VEGETABLES SALAD,981760,EGGS,104,0.0024052916416115455,0.021342089062179357,4.134574998804974
Winter,1003188,CANNED JUICES,1082185,TROPICAL FRUIT,116,0.0026828252925667237,0.06946107784431138,4.1240165854518835
Winter,1051516,VEGETABLES - ALL OTHERS,1082185,TROPICAL FRUIT,96,0.0022202692076414266,0.06941431670281996,4.121240300818099
Winter,840361,EGGS,860776,VEGETABLES - ALL OTHERS,61,0.0014107960590221565,0.011427500936680405,4.119791286863272
Winter,1007195,CORN,1029743,FLUID MILK PRODUCTS,60,0.0013876682547758917,0.03355704697986577,4.1114197288815015
Winter,883404,BAKED BREAD/BUNS/ROLLS,1068719,SUGARS/SWEETNERS,50,0.001156390212313243,0.007242178447276941,4.107776727182304
Winter,933835,DELI MEATS,1082185,TROPICAL FRUIT,164,0.0037929598963874368,0.06916912695065373,4.106682988494458
Winter,930917,MEAT - SHELF STABLE,1082185,TROPICAL FRUIT,82,0.0018964799481937184,0.06913996627318718,4.104951671888854
Winter,1029743,FLUID MILK PRODUCTS,1070015,REFRGRATD JUICES/DRNKS,64,0.001480179471760951,0.004435204435204435,4.098954368490746
Winter,1082185,TROPICAL FRUIT,5569374,SOFT DRINKS,60,0.0013876682547758917,0.0020149103364900263,4.094594350597292
Winter,1018740,DELI MEATS,1082185,TROPICAL FRUIT,71,0.001642074101484805,0.06886517943743937,4.088637132822417
Winter,1071342,COLD CEREAL,1082185,TROPICAL FRUIT,44,0.0010176233868356538,0.06875,4.081798743251675
Winter,1065593,BATH TISSUES,1133018,FLUID MILK PRODUCTS,54,0.0012489014292983024,0.016848673946957878,4.072169119634008
Winter,902172,CHEESE,1082185,TROPICAL FRUIT,50,0.001156390212313243,0.06858710562414266,4.072127440580297
Winter,1029743,FLUID MILK PRODUCTS,1077555,MILK BY-PRODUCTS,47,0.0010870067995744485,0.003257103257103257,4.060969303435423
Winter,871756,SALD DRSNG/SNDWCH SPRD,1029743,FLUID MILK PRODUCTS,46,0.0010638789953281835,0.03311735061195104,4.057547994492988
Winter,961554,CARROTS,1058997,FLUID MILK PRODUCTS,45,0.0010407511910819186,0.009363295880149813,4.041505833989975
Winter,974108,WAREHOUSE SNACKS,1082185,TROPICAL FRUIT,49,0.0011332624080669781,0.06805555555555555,4.0405684529158
Winter,981760,EGGS,1033142,ONIONS,50,0.001156390212313243,0.005478851632697786,4.0343334446337735
Winter,1082185,TROPICAL FRUIT,9245106,BEEF,44,0.0010176233868356538,0.0014776009134260192,4.031406166174494
Winter,893018,CHEESE,1106523,FLUID MILK PRODUCTS,45,0.0010407511910819186,0.022399203583872575,4.030233679172718
Winter,862349,FLUID MILK PRODUCTS,961554,CARROTS,45,0.0010407511910819186,0.010951569724993915,4.028719371142111
Winter,903325,BROCCOLI/CAULIFLOWER,981760,EGGS,58,0.0013414126462833618,0.02078853046594982,4.027334816005807
Winter,904360,VEGETABLES SALAD,1082185,TROPICAL FRUIT,330,0.007632175401267404,0.06772009029345373,4.020651337493955
Winter,844179,BEEF,1098066,BAKED BREAD/BUNS/ROLLS,45,0.0010407511910819186,0.011418421720375539,4.005437441764349
Winter,844179,BEEF,1127831,BERRIES,47,0.0010870067995744485,0.011925907130170008,4.00011813573279
Winter,854405,MEAT - MISC,1082185,TROPICAL FRUIT,64,0.001480179471760951,0.06729758149316509,3.995566306366232
Winter,938700,VEGETABLES - SHELF STABLE,995242,FLUID MILK PRODUCTS,61,0.0014107960590221565,0.028136531365313654,3.966232522966752
Winter,1082185,TROPICAL FRUIT,1094955,MEAT - SHELF STABLE,60,0.0013876682547758917,0.0020149103364900263,3.9625106618683477
Winter,1082185,TROPICAL FRUIT,1126899,FLUID MILK PRODUCTS,299,0.006915213469633193,0.010040969843508631,3.958990590324389
Winter,1040807,CHEESES,1082185,TROPICAL FRUIT,80,0.0018502243397011888,0.06666666666666667,3.9581078722440486
Winter,847789,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,52,0.0012026458208057728,0.06658130601792574,3.9530398724076297
Winter,860776,VEGETABLES - ALL OTHERS,981760,EGGS,100,0.002312780424626486,0.020391517128874388,3.950421941503136
Winter,1082185,TROPICAL FRUIT,5568729,BAG SNACKS,60,0.0013876682547758917,0.0020149103364900263,3.944958012203372
Winter,1029743,FLUID MILK PRODUCTS,5585510,TOMATOES,48,0.0011101346038207133,0.0033264033264033266,3.941672104686393
Winter,819978,CHEESES,1082185,TROPICAL FRUIT,62,0.0014339238632684213,0.06638115631691649,3.941156660799749
Winter,916122,CHICKEN,1126899,FLUID MILK PRODUCTS,44,0.0010176233868356538,0.009966024915062289,3.9294410277685947
Winter,833025,MILK BY-PRODUCTS,1133018,FLUID MILK PRODUCTS,44,0.0010176233868356538,0.01625415589213151,3.9284795882471224
Winter,1098066,BAKED BREAD/BUNS/ROLLS,5569230,SOFT DRINKS,54,0.0012489014292983024,0.010714285714285714,3.9186004860554324
Winter,845208,ONIONS,981760,EGGS,55,0.0012720292335445672,0.02020573108008817,3.9144298532778317
Winter,860776,VEGETABLES - ALL OTHERS,1044078,BEEF,44,0.0010176233868356538,0.00897226753670473,3.9089902121215756
Winter,962229,BAKED BREAD/BUNS/ROLLS,995242,FLUID MILK PRODUCTS,81,0.0018733521439474536,0.027720739219712527,3.9076208800010392
Winter,824005,MUSHROOMS,1082185,TROPICAL FRUIT,105,0.00242841944585781,0.06578947368421052,3.9060275055039955
Winter,916122,CHICKEN,981760,EGGS,89,0.0020583745779175727,0.020158550396375992,3.9052896011340725
Winter,1023720,STONE FRUIT,1082185,TROPICAL FRUIT,96,0.0022202692076414266,0.06575342465753424,3.903887216459884
Winter,1055504,APPLES,1082185,TROPICAL FRUIT,54,0.0012489014292983024,0.06569343065693431,3.9003252755689535
Winter,844165,SOFT DRINKS,883404,BAKED BREAD/BUNS/ROLLS,46,0.0010638789953281835,0.015206611570247934,3.89409086080564
Winter,1029743,FLUID MILK PRODUCTS,1098066,BAKED BREAD/BUNS/ROLLS,160,0.0037004486794023775,0.011088011088011088,3.889533584783134
Winter,825541,VEGETABLES SALAD,1082185,TROPICAL FRUIT,61,0.0014107960590221565,0.06545064377682404,3.8859106256473233
Winter,904360,VEGETABLES SALAD,923746,EGGS,52,0.0012026458208057728,0.010671044531089679,3.8843042453257346
Winter,840361,EGGS,1058997,FLUID MILK PRODUCTS,48,0.0011101346038207133,0.008992131884600974,3.88129927076924
Winter,878996,GRAPES,1133018,FLUID MILK PRODUCTS,58,0.0013414126462833618,0.016053141433711598,3.879896247341215
Winter,995785,PEPPERS-ALL,1082185,TROPICAL FRUIT,338,0.007817197835237523,0.06532663316582915,3.8785479150130135
Winter,970119,MILK BY-PRODUCTS,1082185,TROPICAL FRUIT,47,0.0010870067995744485,0.06527777777777778,3.8756472915722986
Winter,1013321,VEGETABLES - SHELF STABLE,1029743,FLUID MILK PRODUCTS,60,0.0013876682547758917,0.0315955766192733,3.8710997763244466
Winter,854852,TOMATOES,5978656, ,44,0.0010176233868356538,0.010700389105058366,3.8710755041063725
Winter,885290,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,77,0.0017808409269623941,0.06519898391193904,3.8709691722623845
Winter,834484,ONIONS,1082185,TROPICAL FRUIT,215,0.004972477912946945,0.06511205330102968,3.865807961231696
Winter,904360,VEGETABLES SALAD,916122,CHICKEN,47,0.0010870067995744485,0.00964498255694644,3.8622923983740454
Winter,971922,CHEESES,1082185,TROPICAL FRUIT,73,0.0016883297099773347,0.06500445235975066,3.8594195192406353
Winter,961554,CARROTS,1126899,FLUID MILK PRODUCTS,47,0.0010870067995744485,0.009779442363712027,3.8558745718756957
Winter,826249,BAKED BREAD/BUNS/ROLLS,916122,CHICKEN,53,0.0012257736250520376,0.009627611262488647,3.8553361371119728
Winter,874972,BEEF,1082185,TROPICAL FRUIT,80,0.0018502243397011888,0.064882400648824,3.8521731116730407
Winter,1077555,MILK BY-PRODUCTS,1082185,TROPICAL FRUIT,92,0.002127757990656367,0.06488011283497884,3.8520372804631786
Winter,951590,BAKED BREAD/BUNS/ROLLS,981760,EGGS,122,0.002821592118044313,0.019876181166503748,3.8505865795666803
Winter,1052912,SALAD MIX,1082185,TROPICAL FRUIT,50,0.001156390212313243,0.06476683937823834,3.845312052050566
Winter,1082185,TROPICAL FRUIT,9677202,PAPER TOWELS,51,0.001179518016559508,0.0017126737860165223,3.842579342978043
Winter,1106523,FLUID MILK PRODUCTS,8090537,SOFT DRINKS,49,0.0011332624080669781,0.004986769794422959,3.8332389720912228
Winter,904360,VEGETABLES SALAD,5569230,SOFT DRINKS,51,0.001179518016559508,0.01046583213626103,3.827732056971857
Winter,899624,POTATOES,1029743,FLUID MILK PRODUCTS,81,0.0018733521439474536,0.03122590593677718,3.825807610475777
Winter,995242,FLUID MILK PRODUCTS,1127831,BERRIES,143,0.003307276007215875,0.011401690320523043,3.8242883942768944
Winter,883404,BAKED BREAD/BUNS/ROLLS,1029743,FLUID MILK PRODUCTS,215,0.004972477912946945,0.031141367323290845,3.8154499135202453
Winter,1082185,TROPICAL FRUIT,9526410,BAG SNACKS,114,0.002636569684074194,0.0038283296393310496,3.8153125487809048
Winter,834484,ONIONS,981760,EGGS,65,0.001503307276007216,0.01968503937007874,3.813556929356571
Winter,981760,EGGS,5569230,SOFT DRINKS,95,0.0021971414033951616,0.010409818102125795,3.8072457056422864
Winter,840361,EGGS,904360,VEGETABLES SALAD,56,0.0012951570377908322,0.01049082053203447,3.80616364633339
Winter,1009449,BREAD,1082185,TROPICAL FRUIT,46,0.0010638789953281835,0.06406685236768803,3.803752690596648
Winter,908531,FLUID MILK PRODUCTS,1127831,BERRIES,57,0.001318284842037097,0.011336515513126491,3.8024278409274306
Winter,1056509,MILK BY-PRODUCTS,1082185,TROPICAL FRUIT,112,0.0025903140755816644,0.06396344945745289,3.7976134925014295
Winter,870515,ONIONS,1082185,TROPICAL FRUIT,61,0.0014107960590221565,0.0639412997903564,3.7962984309258965
Winter,897125,CHEESE,1082185,TROPICAL FRUIT,64,0.001480179471760951,0.06380857427716849,3.788418302446946
Winter,893018,CHEESE,1029743,FLUID MILK PRODUCTS,62,0.0014339238632684213,0.03086112493777999,3.7811145301550324
Winter,1081177,TOMATOES,1082185,TROPICAL FRUIT,216,0.0049956057171932095,0.0636042402826855,3.7762866625649933
Winter,1004906,POTATOES,1029743,FLUID MILK PRODUCTS,111,0.0025671862713353994,0.030807660283097418,3.774564024200452
Winter,995785,PEPPERS-ALL,1058997,FLUID MILK PRODUCTS,45,0.0010407511910819186,0.008697332817935832,3.7540543173861267
Winter,981760,EGGS,1070820,FLUID MILK PRODUCTS,86,0.001988991165178778,0.009423624808240192,3.752402593011934
Winter,1082185,TROPICAL FRUIT,1101173,DINNER MXS:DRY,85,0.001965863360932513,0.002854456310027537,3.7437593005275684
Winter,883404,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,143,0.003307276007215875,0.02071263035921205,3.726772701778334
Winter,872137,BUTTER,1082185,TROPICAL FRUIT,62,0.0014339238632684213,0.06275303643724696,3.725749312942273
Winter,1006184,SALAD MIX,1029743,FLUID MILK PRODUCTS,53,0.0012257736250520376,0.030355097365406643,3.719115876171502
Winter,995242,FLUID MILK PRODUCTS,1006184,SALAD MIX,46,0.0010638789953281835,0.0036676766066018177,3.7138230433067445
Winter,953476,PAPER TOWELS,995242,FLUID MILK PRODUCTS,47,0.0010870067995744485,0.02631578947368421,3.7095738178567377
Winter,981760,EGGS,995785,PEPPERS-ALL,99,0.0022896526203802212,0.010848126232741617,3.706830403772723
Winter,995242,FLUID MILK PRODUCTS,1033142,ONIONS,63,0.0014570516675146861,0.00502312230904162,3.6987587338396626
Winter,1023958,REFRGRATD JUICES/DRNKS,1082185,TROPICAL FRUIT,64,0.001480179471760951,0.062196307094266275,3.692695391014856
Winter,883404,BAKED BREAD/BUNS/ROLLS,1127831,BERRIES,76,0.0017577131227161293,0.01100811123986095,3.6922763970998687
Winter,1013321,VEGETABLES - SHELF STABLE,1082185,TROPICAL FRUIT,118,0.0027290809010592533,0.06213796735123749,3.6892316660726525
Winter,908846,CITRUS,1082185,TROPICAL FRUIT,93,0.002150885794902632,0.06212424849699399,3.6884171554979615
Winter,909894,REFRGRATD JUICES/DRNKS,981760,EGGS,44,0.0010176233868356538,0.019022913964548204,3.685284240595679
Winter,995242,FLUID MILK PRODUCTS,1058997,FLUID MILK PRODUCTS,107,0.00247467505435034,0.008531334715356402,3.682404087745482
Winter,923746,EGGS,951590,BAKED BREAD/BUNS/ROLLS,62,0.0014339238632684213,0.01276508132592135,3.676809360425856
Winter,883404,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,105,0.00242841944585781,0.015208574739281576,3.6757722656346146
Winter,840361,EGGS,995242,FLUID MILK PRODUCTS,139,0.0032147647902308154,0.026039715249156988,3.6706573446832684
Winter,860975,REFRGRATD JUICES/DRNKS,1082185,TROPICAL FRUIT,74,0.0017114575142235997,0.061821219715956555,3.67042584644185
Winter,933835,DELI MEATS,1029743,FLUID MILK PRODUCTS,71,0.001642074101484805,0.029945170814002532,3.668891548868612
Winter,995242,FLUID MILK PRODUCTS,1071939,CHEESE,55,0.0012720292335445672,0.004385265507893478,3.665725427574743
Winter,995242,FLUID MILK PRODUCTS,1098066,BAKED BREAD/BUNS/ROLLS,131,0.0030297423562606965,0.01044490511880083,3.66394017168469
Winter,1082185,TROPICAL FRUIT,1137688,SQUASH,81,0.0018733521439474536,0.0027201289542615353,3.662681694422331
Winter,1042438,COOKIES/CONES,1082185,TROPICAL FRUIT,75,0.0017345853184698645,0.06147540983606557,3.649894554323406
Winter,1074754,COOKIES/CONES,1082185,TROPICAL FRUIT,44,0.0010176233868356538,0.061452513966480445,3.648535189498705
Winter,873627,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,76,0.0017577131227161293,0.06143896523848019,3.647730779594354
Winter,1098066,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,76,0.0017577131227161293,0.01507936507936508,3.644543482364975
Winter,1045220,MEAT - SHELF STABLE,1082185,TROPICAL FRUIT,52,0.0012026458208057728,0.06132075471698113,3.6407124296584414
Winter,1029743,FLUID MILK PRODUCTS,1101010,DELI MEATS,52,0.0012026458208057728,0.0036036036036036037,3.630231345797592
Winter,849843,BAKED BREAD/BUNS/ROLLS,923746,EGGS,46,0.0010638789953281835,0.00996533795493934,3.6274241393802744
Winter,883404,BAKED BREAD/BUNS/ROLLS,904360,VEGETABLES SALAD,69,0.0015958184929922754,0.00999420625724218,3.625987539689225
Winter,951526,PWDR/CRYSTL DRNK MX,1082185,TROPICAL FRUIT,47,0.0010870067995744485,0.06080206985769728,3.609917270287264
Winter,1082185,TROPICAL FRUIT,9526411,BAG SNACKS,44,0.0010176233868356538,0.0014776009134260192,3.583472147710662
Winter,908531,FLUID MILK PRODUCTS,981760,EGGS,93,0.002150885794902632,0.018496420047732696,3.583287262739098
Winter,847982,SALAD MIX,1082185,TROPICAL FRUIT,150,0.003469170636939729,0.06028938906752412,3.579478582214273
Winter,839419,MEAT - MISC,1082185,TROPICAL FRUIT,56,0.0012951570377908322,0.060215053763440864,3.575065174930109
Winter,849843,BAKED BREAD/BUNS/ROLLS,995242,FLUID MILK PRODUCTS,117,0.0027059530968129887,0.025346620450606587,3.572956064599449
Winter,861272,EGGS,1082185,TROPICAL FRUIT,74,0.0017114575142235997,0.06016260162601626,3.571951006659264
Winter,845208,ONIONS,1106523,FLUID MILK PRODUCTS,54,0.0012489014292983024,0.019838354151359296,3.569466331281995
Winter,826249,BAKED BREAD/BUNS/ROLLS,849843,BAKED BREAD/BUNS/ROLLS,51,0.001179518016559508,0.009264305177111716,3.5483092496681667
Winter,904360,VEGETABLES SALAD,951590,BAKED BREAD/BUNS/ROLLS,60,0.0013876682547758917,0.01231274368971886,3.546519610411891
Winter,1127831,BERRIES,5569230,SOFT DRINKS,51,0.001179518016559508,0.009675583380762664,3.5387096022811346
Winter,1027168,LUNCHMEAT,1082185,TROPICAL FRUIT,45,0.0010407511910819186,0.059602649006622516,3.538705713595673
Winter,981760,EGGS,995242,FLUID MILK PRODUCTS,229,0.005296267172394653,0.025093140477755863,3.5372245631152013
Winter,849843,BAKED BREAD/BUNS/ROLLS,904360,VEGETABLES SALAD,45,0.0010407511910819186,0.009748700173310225,3.5369157336505928
Winter,981760,EGGS,1081177,TOMATOES,62,0.0014339238632684213,0.006793776024545255,3.5368606904303457
Winter,1106523,FLUID MILK PRODUCTS,5569230,SOFT DRINKS,95,0.0021971414033951616,0.009668227152452677,3.536019164430236
Winter,900802,CARROTS,1082185,TROPICAL FRUIT,60,0.0013876682547758917,0.05946481665014866,3.530522383567537
Winter,1029624,DINNER MXS:DRY,1082185,TROPICAL FRUIT,61,0.0014107960590221565,0.0594541910331384,3.5298915234925006
Winter,916122,CHICKEN,1029743,FLUID MILK PRODUCTS,127,0.0029372311392756372,0.028765571913929786,3.524366728408817
Winter,1082185,TROPICAL FRUIT,1082212,BAKED BREAD/BUNS/ROLLS,47,0.0010870067995744485,0.0015783464302505205,3.52331571961118
Winter,1068719,SUGARS/SWEETNERS,1106523,FLUID MILK PRODUCTS,61,0.0014107960590221565,0.019570099454603786,3.5211999226388446
Winter,910032,HOT DOGS,995242,FLUID MILK PRODUCTS,44,0.0010176233868356538,0.024971623155505107,3.520095018987778
Winter,840361,EGGS,961554,CARROTS,51,0.001179518016559508,0.009554140127388535,3.514651357966653
Winter,826249,BAKED BREAD/BUNS/ROLLS,908531,FLUID MILK PRODUCTS,55,0.0012720292335445672,0.009990917347865577,3.5130514308334266
Winter,908531,FLUID MILK PRODUCTS,961554,CARROTS,48,0.0011101346038207133,0.00954653937947494,3.5118552948338237
Winter,981760,EGGS,1106523,FLUID MILK PRODUCTS,178,0.004116749155835145,0.01950471181240412,3.5094348847968506
Winter,849843,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,67,0.0015495628844997456,0.01451473136915078,3.508076721486491
Winter,927191,SEAFOOD - SHELF STABLE,1082185,TROPICAL FRUIT,87,0.0020121189694250427,0.05898305084745763,3.5019191683243958
